Year ,track,artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1960's,For Sentimental Reasons,The Cleftones,0.62,0.351,-10.829,0.0309,0.559,0,0.164,0.886,118.229
1960's,Someday We'll Be Together,Diana Ross & The Supremes,0.678,0.535,-12.454,0.0329,0.14,2.17e-06,0.0596,0.795,107.041
1960's,Twist And Shout,The Isley Brothers,0.774,0.811,-6.526,0.0355,0.65,0,0.0736,0.963,123.351
1960's,I'll Remember Carol,Tommy Boyce,0.434,0.78,-7.826,0.163,0.65,0,0.0682,0.644,171.94
1960's,"Symphony No. 3 in C Minor, Op. 78 ""Organ"": Allegro moderato",Camille Saint-Saëns,0.234,0.124,-21.19,0.04,0.971,0.792,0.127,0.127,109.472
1960's,If You Need Me,Wilson Pickett,0.369,0.244,-13.133,0.0301,0.0996,0.000132,0.584,0.508,171.747
1960's,Togetherness,Frankie Avalon,0.532,0.454,-7.05,0.0286,0.886,4.95e-05,0.147,0.654,119.017
1960's,As Curvas da Estrada de Santos - Versão remasterizada,Roberto Carlos,0.56,0.385,-15.01,0.0838,0.0532,4.33e-06,0.0748,0.619,92.921
1960's,Too Young,Scott Walker,0.448,0.67,-3.801,0.0352,0.613,0,0.291,0.542,130.356
1960's,You Tell Me Why,The Beau Brummels,0.623,0.589,-9.997,0.0307,0.321,4.88e-06,0.0921,0.694,114.827
1960's,"Meu Luar , Minhas Canções",Gilberto Gil,0.414,0.0518,-18.82,0.054,0.979,1.21e-05,0.0961,0.151,84.424
1960's,Boss Guitar,Duane Eddy and the Rebelettes,0.569,0.932,-4.149,0.153,0.424,0.00198,0.122,0.814,172.249
1960's,Luz y Sombra,Javier Solís,0.354,0.37,-12.657,0.0383,0.677,0.00137,0.283,0.557,94.607
1960's,Sitting In The Park,Billy Stewart,0.436,0.267,-16.951,0.0311,0.827,0,0.0843,0.512,168.899
1960's,Hey Love,Stevie Wonder,0.673,0.314,-13.159,0.0251,0.717,0,0.12,0.764,89.166
1960's,As Tears Go By,The Rolling Stones,0.331,0.277,-11.035,0.0295,0.723,0.00263,0.181,0.366,112.78
1960's,Stardust,Frank Sinatra,0.282,0.0181,-21.097,0.0337,0.99,3.25e-05,0.228,0.132,70.524
1960's,Hold On to Me Babe,Harry Belafonte,0.728,0.288,-14.078,0.035,0.582,0,0.0753,0.659,108.293
1960's,I'm In A Different World,Four Tops,0.581,0.536,-12.269,0.031,0.00887,0,0.151,0.544,103.128
1960's,Bowling,Claude Bolling,0.652,0.345,-12.53,0.0356,0.409,0.124,0.368,0.521,131.13
1960's,Walking The Dog,Rufus Thomas,0.803,0.494,-9.033,0.0326,0.711,0.000561,0.0623,0.774,115.771
1960's,Suite: Judy Blue Eyes,"Crosby, Stills & Nash",0.451,0.364,-13.126,0.0436,0.469,0,0.197,0.298,154.206
1960's,Adieux De Amour (Love Is Farewell),Elmer Bernstein,0.37,0.0973,-21.019,0.0343,0.935,0.647,0.111,0.193,74.085
1960's,Sad Heart,Harry Belafonte,0.457,0.312,-15.778,0.0387,0.662,4.31e-06,0.254,0.422,147.41
1960's,Tijuana Taxi,Herb Alpert & The Tijuana Brass,0.776,0.572,-9.831,0.0462,0.615,0.528,0.041,0.894,101.088
1960's,Fly Me To The Moon (In Other Words),Tony Bennett,0.277,0.131,-14.9,0.0301,0.905,0.00111,0.238,0.117,98.654
1960's,The Monkey Time,Major Lance,0.798,0.676,-8.707,0.0487,0.579,0,0.114,0.939,123.269
1960's,The God of Galaxies / He Loves Me / The Bird Desire,Mark Van Doren,0.623,0.106,-22.906,0.942,0.851,2.08e-05,0.318,0.7,173.72
1960's,Capo - Version 1,The Hippy Boys,0.85,0.519,-13.273,0.372,0.0971,0.854,0.207,0.966,129.988
1960's,Cowboys To Girls,The Intruders,0.278,0.432,-9.181,0.0402,0.797,0,0.732,0.838,208.007
1960's,"Anda Chendavethake, Pt. 2",P. Susheela,0.418,0.362,-12.43,0.0404,0.992,0.794,0.215,0.663,138.639
1960's,Carmen,Herb Alpert & The Tijuana Brass,0.593,0.552,-10.849,0.0771,0.403,0.181,0.195,0.683,92.889
1960's,Two Sides (To Every Story),Etta James,0.471,0.689,-8.749,0.0743,0.544,6.05e-06,0.164,0.655,145.276
1960's,Naa Raaju Navvulu,P. Susheela,0.464,0.426,-10.883,0.0336,0.391,0.173,0.0798,0.568,119.74
1960's,The Searchers,Jerry Goldsmith,0.202,0.0342,-24.829,0.0984,0.948,0.39,0.161,0.0398,212.9
1960's,Is There Any Chance,Marty Robbins,0.352,0.325,-10.117,0.0295,0.61,0,0.269,0.475,106.97
1960's,(Open Up The Door) Let The Good Times In,Dean Martin,0.443,0.618,-12.153,0.0846,0.77,2.88e-06,0.47,0.636,78.936
1960's,Let Me Go The Right Way,The Supremes,0.71,0.723,-6.815,0.0316,0.355,2.95e-06,0.124,0.977,120.278
1960's,Do What You Gotta Do,Bobby Vee,0.496,0.468,-10.993,0.0389,0.584,0,0.0474,0.704,112.09
1960's,"Piano Sonata No. 2 in A Major, Op. 2 No. 2: IV. Rondo. Grazioso",Ludwig van Beethoven,0.313,0.124,-24.559,0.0408,0.993,0.923,0.0896,0.524,101.475
1960's,Back On The Street Again,The Sunshine Company,0.554,0.415,-13.172,0.0274,0.533,2.05e-06,0.0839,0.903,107.505
1960's,Dear Eloise,The Hollies,0.548,0.598,-7.817,0.0333,0.687,0,0.0506,0.534,103.261
1960's,Lover Man - Remastered,Sonny Rollins,0.555,0.225,-14.998,0.0575,0.605,0.38,0.129,0.415,108.87
1960's,Diana,Alexander 'Skip' Spence,0.529,0.291,-15.961,0.0378,0.841,0.0582,0.0813,0.517,78.166
1960's,Theme From Dr. Kildare (Three Stars Will Shine Tonight),Richard Chamberlain,0.271,0.175,-14.515,0.0348,0.905,0,0.251,0.19,110.915
1960's,Big Belly Woman,Lord Kitchener,0.639,0.315,-12.946,0.055,0.872,2.15e-06,0.329,0.913,114.38
1960's,Twist And Shout,The Beatles,0.482,0.849,-9.198,0.0452,0.641,7.74e-06,0.0414,0.937,124.631
1960's,Girl (Why You Wanna Make Me Blue),The Temptations,0.489,0.754,-6.393,0.0327,0.709,0,0.104,0.693,68.11
1960's,"Show Me The Way, My Brother (Iph'Indlela)",Harry Belafonte,0.561,0.309,-15.867,0.0397,0.881,0,0.13,0.685,117.448
1960's,Dynamo,Klaus Schulze,0.206,0.323,-26.586,0.0592,0.52,0.918,0.0872,0.248,166.998
1960's,Let Me Belong To You,Brian Hyland,0.369,0.11,-14.649,0.0332,0.866,0,0.0988,0.303,145.929
1960's,"M., Singing",Louise Bogan,0.613,0.0808,-24.536,0.895,0.792,1.29e-06,0.268,0.588,173.547
1960's,Change of Command,Jerry Goldsmith,0.16,0.0566,-22.371,0.0443,0.972,0.782,0.106,0.038,141.418
1960's,We Love You,The Rolling Stones,0.265,0.78,-6.959,0.0392,0.00254,0.134,0.319,0.477,112.482
1960's,Don't Look Back,The Temptations,0.423,0.494,-8.518,0.0318,0.587,0,0.0842,0.863,202.382
1960's,Oia Eu Aqui De Novo,Luiz Gonzaga,0.715,0.797,-6.993,0.0507,0.363,0,0.0935,0.926,113.152
1960's,Tema attesa 4,Giovanni Fusco,0.189,0.00502,-29.791,0.0419,0.912,0.927,0.0992,0.032,68.119
1960's,Such A Small Love,Scott Walker,0.181,0.198,-17.646,0.0334,0.841,0.00895,0.135,0.137,142.442
1960's,Raven Rock - They Took Away the Diesel,Michael Hurley,0.398,0.237,-21.48,0.0329,0.846,0.0482,0.122,0.727,162.676
1960's,Chain Of Fools,Aretha Franklin,0.761,0.605,-9.899,0.0498,0.209,0,0.135,0.941,117.047
1960's,Rescue Me,Fontella Bass,0.678,0.544,-9.468,0.0326,0.668,9.62e-06,0.103,0.963,122.735
1960's,"Walking On The Moon (Pame Mia Volta) - (from the motion picture ""Never On Sunday"")",Harry Belafonte,0.315,0.25,-12.3,0.0299,0.967,0.000224,0.197,0.222,99.843
1960's,"Madama Butterfly (1986 - Remaster), Act I: Vieni, amor mio! (Pinkerton/Butterfly/Goro)",Giacomo Puccini,0.331,0.0646,-19.851,0.0377,0.948,0.00394,0.193,0.12,116.627
1960's,The Wedding,John Barry,0.355,0.0652,-22.079,0.0771,0.93,0.206,0.0656,0.0498,120.015
1960's,Al Di La,Connie Francis,0.29,0.312,-11.966,0.0301,0.254,2.29e-06,0.0913,0.369,84.17
1960's,Aproveite A Vida,Trio Melodia,0.75,0.596,-9.878,0.0359,0.649,0,0.133,0.816,132.108
1960's,The Sound Of Silence,Simon & Garfunkel,0.525,0.216,-13.551,0.0301,0.837,0,0.107,0.328,106.761
1960's,Land of the Sea and Sun,Harry Belafonte,0.685,0.1,-19.374,0.04,0.951,0.000291,0.109,0.625,112.814
1960's,Give Us Our Land (Mabayeke),Harry Belafonte,0.478,0.181,-19.567,0.0326,0.869,8.2e-06,0.192,0.479,102.806
1960's,"Lyla, Lyla",Harry Belafonte,0.385,0.169,-14.53,0.0288,0.859,0,0.124,0.312,101.241
1960's,"The Sundown (From ""The Good, the Bad and the Ugly"")",Ennio Morricone,0.275,0.323,-11.543,0.0307,0.972,0.931,0.129,0.264,107.165
1960's,May I,Bill Deal & The Rhondels,0.527,0.497,-7.931,0.0336,0.0691,9.89e-05,0.0241,0.677,127.732
1960's,Foolish Little Girl,The Shirelles,0.739,0.743,-5.926,0.0321,0.452,0,0.331,0.922,111.07
1960's,Ricciolo,Ennio Morricone,0.307,0.441,-9.274,0.028,0.49,0.88,0.152,0.141,103.368
1960's,Point It Out,Smokey Robinson & The Miracles,0.418,0.456,-9.309,0.0294,0.58,0,0.15,0.89,180.184
1960's,The Wedding,Julie Rogers,0.27,0.388,-8.084,0.0295,0.795,1.63e-05,0.112,0.346,97.433
1960's,The Shelter Of Your Arms,Sammy Davis Jr.,0.536,0.331,-11.418,0.0326,0.666,0,0.115,0.356,101.248
1960's,Where Have All The Flowers Gone,The Kingston Trio,0.605,0.125,-20.93,0.034,0.913,4.37e-06,0.205,0.623,130.907
1960's,Please Don't Ever Leave Me,The Cyrkle,0.516,0.336,-12.697,0.0295,0.103,0.00123,0.727,0.708,131.575
1960's,Shaggy Dog,Mickey Lee Lane,0.624,0.869,-8.394,0.0381,0.149,0,0.105,0.887,104.813
1960's,Por Isso Corro Demais - Versão remasterizada,Roberto Carlos,0.497,0.394,-12.083,0.0333,0.0709,0.000248,0.357,0.319,108.076
1960's,Love Has Gone,The Sharks,0.312,0.33,-12.269,0.031,0.235,0,0.0768,0.308,173.18
1960's,Excerpts from Beethoven Symphony No. 5 - Finale,Georges Delerue,0.268,0.217,-13.018,0.0341,0.939,0.888,0.242,0.308,90.473
1960's,Leader Of The Pack,The Shangri-Las,0.417,0.546,-8.71,0.0858,0.725,0,0.543,0.31,126.224
1960's,I've Passed This Way Before,Jimmy Ruffin,0.723,0.467,-12.12,0.0364,0.459,0,0.348,0.848,110.8
1960's,Tempo Feliz,Baden Powell,0.449,0.0563,-21.668,0.0462,0.987,0.92,0.104,0.276,134.671
1960's,We Gotta Get Out Of This Place,The Animals,0.534,0.61,-5.276,0.0345,0.431,2.79e-06,0.0988,0.45,124.05
1960's,Um Minuto Mais (I Will),Leño,0.621,0.346,-11.698,0.0278,0.807,0.000101,0.118,0.812,90.5
1960's,Imagem,Antônio Carlos Jobim,0.331,0.336,-15.983,0.0402,0.435,0.486,0.121,0.158,171.48
1960's,A Fine Fine Boy,Darlene Love,0.375,0.776,-6.035,0.0555,0.173,3.35e-06,0.155,0.467,146.741
1960's,Strawberry Fields Forever,The Beatles,0.39,0.502,-12.277,0.178,0.336,0.000138,0.0713,0.289,97.871
1960's,Any Day Now,Percy Sledge,0.562,0.303,-7.708,0.025,0.685,0.0319,0.166,0.226,81.476
1960's,"No More Indians (From ""Stagecoach"")",Jerry Goldsmith,0.466,0.0506,-19.864,0.0763,0.83,0.579,0.104,0.108,73.73
1960's,Shang I,The Hippy Boys,0.912,0.593,-8.417,0.0832,0.262,0.00515,0.348,0.961,124.531
1960's,Ravi,Gerald Wilson Orchestra,0.549,0.412,-13.013,0.0408,0.754,0.375,0.122,0.475,123.159
1960's,Arrivée à Rio,Michel Legrand,0.716,0.681,-10.369,0.0456,0.809,0.879,0.0984,0.924,92.688
1960's,(Theme from) My Three Sons,Lawrence Welk And His Orchestra,0.365,0.796,-5.441,0.0352,0.304,0.936,0.0562,0.954,80.468
1960's,There Is A Mountain,Donovan,0.674,0.627,-11.43,0.216,0.719,0,0.225,0.93,87.29
1960's,"""Tragic"" Overture, Op. 81: Allegro ma non troppo",National Philharmonic Orchestra,0.193,0.123,-16.581,0.0397,0.979,0.881,0.0848,0.0936,83.204
1960's,Miller's Cave,Bobby Bare,0.577,0.431,-13.327,0.0304,0.613,0.00937,0.0737,0.608,128.13
1960's,Happy Times (Are Here To Stay),Tony Orlando,0.463,0.534,-7.971,0.0362,0.443,0,0.0544,0.828,120.622
1960's,A Donde Vas Que Mas Valgas,Vicente Fernández,0.503,0.353,-7.296,0.0298,0.686,0,0.121,0.823,73.302
1960's,Chanson Du Feu Follet (Song Of The Mad Fire),Gerald Wilson Orchestra,0.296,0.496,-11.834,0.0619,0.801,0.014,0.066,0.513,177.973
1960's,Parece Que Fue Ayer,Vicente Fernández,0.513,0.462,-4.473,0.0264,0.771,1.23e-06,0.22,0.366,98.47
1960's,Mio Amore,The Flamingos,0.325,0.193,-14.803,0.0309,0.713,2.55e-06,0.108,0.342,169.36
1960's,She Caught the Katy and Left Me a Mule to Ride,Taj Mahal,0.572,0.407,-11.61,0.0563,0.75,3.7e-05,0.0792,0.895,207.425
1960's,Like To Get To Know You - Greatest Hit(s) Version,Spanky & Our Gang,0.304,0.417,-10.727,0.0305,0.703,2.93e-05,0.218,0.367,96.423
1960's,I Just Can't Help It,Jackie Wilson,0.683,0.734,-7.05,0.0505,0.727,0,0.475,0.816,121.601
1960's,One Step 1914,André Hossein,0.661,0.808,-2.743,0.0319,0.627,1.49e-05,0.0765,0.965,104.424
1960's,Rogelio,Patxi Andion,0.418,0.602,-6.524,0.0322,0.595,2.48e-06,0.591,0.663,105.812
1960's,The Empty Boat - Remastered 2006,Caetano Veloso,0.221,0.522,-8.826,0.0316,0.0637,1.23e-05,0.125,0.447,78.097
1960's,Handy Man,Jimmy Jones,0.452,0.644,-9.061,0.049,0.376,0,0.196,0.854,144.995
1960's,Any Day Now (My Wild Beautiful Bird),Chuck Jackson,0.763,0.478,-13.924,0.0312,0.569,2.79e-06,0.522,0.76,107.979
1960's,Down In The Valley,Solomon Burke,0.707,0.486,-10.583,0.0297,0.833,4.07e-06,0.11,0.965,106.193
1960's,Il Mercenario,Ennio Morricone,0.331,0.379,-10.675,0.0338,0.539,0.819,0.276,0.114,79.307
1960's,Sunshine Of Your Love,Cream,0.684,0.481,-12.59,0.0384,0.475,6.57e-05,0.118,0.784,115.078
1960's,Inside-Looking Out,The Animals,0.303,0.827,-6.857,0.0697,0.00131,0.252,0.091,0.358,126.639
1960's,Turn! Turn! Turn! (To Everything There Is A Season),The Byrds,0.452,0.818,-8.124,0.0439,0.135,2.72e-05,0.052,0.755,124.474
1960's,Tu es là,Johnny Hallyday,0.656,0.455,-10.257,0.12,0.904,0,0.0972,0.937,69.662
1960's,Little Miss Sunshine,Tommy Roe,0.59,0.746,-5.228,0.0483,0.718,7.34e-05,0.676,0.898,156.788
1960's,For Your Love,The Yardbirds,0.347,0.638,-10.258,0.0409,0.236,0,0.0894,0.61,94.506
1960's,Pagliacci (Sung in German): Act II Scene 1: Ohe! Ohe! Presto,Ruggero Leoncavallo,0.38,0.447,-13.453,0.0525,0.958,0.00594,0.624,0.213,122.194
1960's,Intoxicated Man,Serge Gainsbourg,0.48,0.42,-12.077,0.0344,0.692,1.27e-05,0.253,0.36,110.515
1960's,El Watusi,Ray Barretto,0.543,0.5,-10.092,0.163,0.815,8.55e-05,0.0977,0.618,87.252
1960's,Someday My Prince Will Come - Live,Gil Evans,0.527,0.164,-18.588,0.0367,0.634,0.00746,0.594,0.224,151.529
1960's,Monterey,Eric Burdon & The Animals,0.407,0.705,-8.317,0.0543,0.595,0.0288,0.617,0.703,158.251
1960's,Stranger In Town,Del Shannon,0.392,0.636,-7.916,0.0339,0.0071,0.167,0.136,0.607,78.41
1960's,We're Gonna Make It,Little Milton,0.648,0.509,-10.699,0.0732,0.793,5.49e-05,0.4,0.787,112.978
1960's,I Wonder Who's Kissing Her Now,Bobby Darin,0.354,0.267,-12.934,0.0307,0.871,0.0639,0.118,0.257,81.493
1960's,Si Em Mor,Raimon,0.466,0.2,-9.634,0.0307,0.942,0.00309,0.242,0.559,96.716
1960's,Guantanamera,The Sandpipers,0.322,0.275,-14.655,0.0367,0.812,0.00162,0.0986,0.665,206.682
1960's,Honky Tonk (Part 2),Bill Doggett,0.494,0.81,-6.734,0.0727,0.851,0.733,0.298,0.708,101.853
1960's,Pavana per le suorine,Ennio Morricone,0.65,0.27,-9.326,0.0381,0.209,0,0.0584,0.825,118.449
1960's,Sathiya Muthirai,P. Susheela,0.649,0.43,-11.072,0.197,0.992,0.87,0.156,0.67,83.28
1960's,My Pink Half of the Drainpipe - 2007 Remaster,The Bonzo Dog Band,0.532,0.389,-11.052,0.0501,0.401,0.0212,0.135,0.548,98.958
1960's,A Record Stride,Lesley Frost,0.724,0.122,-19.311,0.884,0.833,0,0.117,0.6,122.988
1960's,Take Me for a Little While,Patti LaBelle,0.576,0.787,-6.792,0.0334,0.125,0,0.156,0.507,98.713
1960's,Quand tu t'y mets,Serge Gainsbourg,0.844,0.339,-12.641,0.0855,0.208,0.000594,0.132,0.711,129.124
1960's,"Have You Seen Your Mother, Baby, Standing In The Shadow?",The Rolling Stones,0.373,0.834,-5.49,0.0366,0.283,0.769,0.235,0.486,100.54
1960's,Hung Up In Your Eyes,Brian Hyland,0.436,0.388,-9.445,0.0278,0.769,0,0.211,0.665,97.715
1960's,Always Coming Back To You,Scott Walker,0.312,0.225,-18.304,0.0427,0.578,0,0.139,0.467,85.552
1960's,Bemsha Swing,Georges Arvanitas,0.554,0.268,-14.676,0.0414,0.913,0.872,0.15,0.34,132.24
1960's,Opportunity,The Jewels,0.688,0.64,-5.827,0.0401,0.519,0,0.155,0.894,106.187
1960's,Sewing Circle (1966 Album),Jerry Goldsmith,0.286,0.117,-18.711,0.0341,0.961,0.831,0.112,0.105,134.549
1960's,"No, No, No",The Chanters,0.694,0.606,-9.548,0.0377,0.362,3.96e-05,0.13,0.966,112.296
1960's,Don't Blame Me,The Everly Brothers,0.517,0.256,-13.782,0.0277,0.766,1.42e-05,0.0931,0.0973,94.579
1960's,"Symphony No. 1 in E minor, Op. 39: III. Scherzo. Allegro",National Philharmonic Orchestra,0.265,0.18,-23.699,0.0491,0.829,0.835,0.0986,0.0619,128.847
1960's,Love Theme,Jerry Goldsmith,0.13,0.235,-15.409,0.0382,0.947,0.902,0.148,0.113,88.04
1960's,Diguem No,Raimon,0.42,0.187,-11.477,0.0333,0.917,0.000229,0.0915,0.37,104.641
1960's,Taste Of Honey,Herb Alpert & The Tijuana Brass,0.571,0.424,-11.109,0.0368,0.771,0.881,0.111,0.502,79.956
1960's,Baby It's You,The Shirelles,0.672,0.358,-13.223,0.0286,0.289,0.00158,0.334,0.608,113.687
1960's,"Tosca (Sung in German): Act I: Ich kam hierher, das Herz voll zum Zerspringen (Tosca, Scarpia)",Giacomo Puccini,0.233,0.127,-14.238,0.0451,0.969,0.0156,0.0885,0.0389,82.686
1960's,The Monster Mash - 2007 Remaster,The Bonzo Dog Band,0.481,0.544,-11.228,0.0771,0.383,0.000505,0.682,0.881,80.994
1960's,Here Comes The Judge,Shorty Long,0.636,0.851,-4.657,0.177,0.193,0,0.238,0.551,115.9
1960's,Jambalaya (On The Bayou),Fats Domino,0.625,0.878,-5.709,0.0438,0.722,3.98e-05,0.145,0.963,75.477
1960's,El Latigo,Tito Rodriguez,0.797,0.529,-7.37,0.061,0.788,0,0.22,0.891,145.52
1960's,The Overture,Michel Legrand,0.359,0.366,-13.676,0.0357,0.96,0.12,0.488,0.547,155.294
1960's,What Kind Of Love Is This,Joey Dee & the Starliters,0.531,0.383,-12.227,0.0611,0.898,0,0.319,0.931,143.052
1960's,Minha Senhora,Gilberto Gil,0.539,0.313,-18.02,0.0544,0.618,0,0.229,0.678,86.587
1960's,Something,The Beatles,0.396,0.338,-10.872,0.0304,0.198,2.62e-06,0.138,0.377,133.522
1960's,"Lovely, Lovely (Loverly, Loverly)",Chubby Checker,0.659,0.63,-6.148,0.0318,0.709,0.00012,0.531,0.921,130.062
1960's,Pick Up The Pieces,Carla Thomas,0.511,0.644,-7.663,0.032,0.435,5.31e-06,0.264,0.731,93.402
1960's,Goodbye Cruel World,James Darren,0.522,0.757,-8.867,0.0448,0.713,0,0.592,0.902,114.789
1960's,Bira shake - 2 version,Benedetto Ghiglia,0.681,0.811,-9.049,0.0321,0.649,0.00342,0.34,0.961,134.071
1960's,Last Train To Clarksville,The Monkees,0.239,0.618,-8.464,0.033,0.0305,0,0.721,0.683,197.499
1960's,(I Wanna) Testify,The Parliaments,0.668,0.702,-5.75,0.033,0.336,0,0.0521,0.754,105.227
1960's,"In Like Flint: The Deep Freeze - From ""In Like Flint""",Jerry Goldsmith,0.566,0.129,-17.483,0.0341,0.695,0.661,0.187,0.19,102.452
1960's,Pekin Banjo,François de Roubaix,0.828,0.349,-15.077,0.0957,0.964,0.888,0.127,0.281,95.33
1960's,I Cried My Last Tear,Ernie K-Doe,0.592,0.535,-7.112,0.0359,0.75,0,0.15,0.687,108.894
1960's,Crepúsculo Sertanejo,Luiz Gonzaga,0.664,0.516,-6.763,0.0274,0.601,0,0.0726,0.891,102.5
1960's,Ninna Roopa Kannali,P. Susheela,0.486,0.228,-10.912,0.112,0.991,0.291,0.152,0.688,166.908
1960's,Mr. Spaceman,The Byrds,0.583,0.708,-8.958,0.0356,0.268,0,0.271,0.927,107.87
1960's,Kaskados Minnelied,Amon Düül,0.308,0.254,-23.062,0.0335,0.516,0.924,0.746,0.312,113.819
1960's,Bluebirds Over The Mountain,The Beach Boys,0.665,0.704,-7.268,0.0333,0.155,0.000515,0.615,0.963,127.477
1960's,Aalu Mogalu Pondhu,P. Susheela,0.359,0.709,-6.331,0.152,0.885,0.482,0.871,0.754,83.553
1960's,Evening in a Sugar Orchard / Choose Something Like a Star,Lesley Frost,0.716,0.0848,-23.191,0.892,0.832,0,0.371,0.416,78.136
1960's,Baby I Love You,Jimmy Holiday,0.688,0.299,-14.391,0.0309,0.35,0.000219,0.128,0.78,90.778
1960's,I Was Just One More for You (Esperanca Perdida),Antônio Carlos Jobim,0.394,0.171,-18.424,0.0335,0.877,0.0626,0.223,0.231,125.268
1960's,The Doctor's Medley,The Tennors,0.807,0.381,-11.966,0.155,0.52,1.24e-05,0.146,0.525,80.197
1960's,Statesboro Blues,Taj Mahal,0.673,0.481,-9.88,0.0488,0.0764,4e-05,0.127,0.767,117.087
1960's,Dame Felicidad (Free Me),Enrique Guzman,0.474,0.358,-9.626,0.0373,0.67,0,0.0856,0.417,110.037
1960's,Great Moments In Comedy With Mort Sahl - Pt. 1,Mort Sahl,0.559,0.607,-10.523,0.887,0.92,0,0.435,0.672,89.735
1960's,Mañana,Vicente Fernández,0.319,0.429,-5.681,0.0279,0.751,0,0.333,0.358,150.156
1960's,J'en déduis que je t'aime,Charles Aznavour,0.434,0.21,-11.24,0.0375,0.81,0,0.149,0.578,77.495
1960's,"Yes, I'm Ready",Barbara Mason,0.237,0.377,-8.798,0.0287,0.902,0,0.131,0.479,173.142
1960's,Roland Kirk's Message,Charles Mingus,0.437,0.146,-15.526,0.0483,0.983,0.878,0.106,0.286,72.262
1960's,Trees,The Platters,0.333,0.209,-12.374,0.0325,0.901,1.35e-06,0.0897,0.292,116.225
1960's,Ten Little Indians,The Beach Boys,0.601,0.832,-5.39,0.0367,0.689,0,0.261,0.966,161.99
1960's,Wonderland By Night,Louis Prima,0.293,0.115,-18.051,0.0407,0.778,0.462,0.0961,0.298,65.975
1960's,Ya Vas Carnal,Gerardo Reyes,0.375,0.241,-11.634,0.0363,0.649,7.24e-05,0.583,0.444,83.449
1960's,When I First Came To This Land,Traditional,0.338,0.0793,-22.329,0.0553,0.995,0,0.0921,0.249,167.64
1960's,Viola Enluarada,Marcos Valle,0.372,0.365,-8.914,0.0268,0.411,0,0.155,0.298,134.817
1960's,Cigarettes And Coffee Blues,Marty Robbins,0.731,0.356,-9.261,0.031,0.944,2.77e-05,0.109,0.613,123.924
1960's,"Be Young, Be Foolish, Be Happy",The Tams,0.519,0.498,-12.783,0.0482,0.834,0,0.0911,0.608,134.816
1960's,Tomada De Mossoró,Marinês E Sua Gente,0.587,0.76,-6.545,0.0726,0.302,0,0.274,0.912,106.231
1960's,Aaha Andhamu Chinde,P. Susheela,0.411,0.405,-12.569,0.0893,0.99,0.848,0.413,0.668,97.575
1960's,You Were On My Mind,We Five,0.507,0.56,-8.118,0.0473,0.554,0,0.0517,0.645,143.259
1960's,Alfie,Cher,0.351,0.166,-14.566,0.0477,0.793,0,0.205,0.205,72.391
1960's,Paying The Cost To Be The Boss,B.B. King,0.665,0.844,-6.633,0.0675,0.0194,0.000162,0.0708,0.773,117.976
1960's,El Ciego,Armando Manzanero,0.596,0.301,-10.662,0.0737,0.854,2.43e-06,0.107,0.61,84.094
1960's,Flute Song / Hotel Me,Gil Evans,0.373,0.434,-14.868,0.0476,0.804,0.0315,0.122,0.241,114.923
1960's,Más Allá,Javier Solís,0.399,0.325,-11.149,0.0307,0.835,3.22e-05,0.581,0.35,105.227
1960's,Dear One,Larry Finnegan,0.368,0.897,-10.874,0.0506,0.37,0,0.148,0.728,180.601
1960's,"The Bartered Bride, Act I: ""Sage, was dich von Hause fort""",Staatskapelle Dresden,0.544,0.132,-20.278,0.266,0.961,0.000473,0.16,0.271,145.047
1960's,It's Time To Cry,Paul Anka,0.311,0.314,-12.81,0.0325,0.731,0,0.335,0.565,109.983
1960's,I Must Be Seeing Things,Gene Pitney,0.558,0.602,-7.686,0.0403,0.706,1.83e-06,0.133,0.44,109.051
1960's,King Of The Road,Roger Miller,0.67,0.272,-13.699,0.0704,0.717,0,0.178,0.613,117.996
1960's,Teenie's Blues,Oliver Nelson,0.649,0.341,-10.018,0.0432,0.797,0.304,0.0695,0.457,134.497
1960's,It Must Be A Camel,Frank Zappa,0.436,0.616,-13.37,0.0589,0.316,0.863,0.18,0.37,141.771
1960's,Vreemde Vogels - Remastered,Rikkert Zuiderveld,0.482,0.287,-11.349,0.0501,0.859,0.0206,0.0845,0.564,152.711
1960's,Papa-Oom-Mow-Mow,The Rivingtons,0.563,0.696,-12.653,0.0413,0.399,0,0.157,0.788,158.893
1960's,"Main Title from ""The Silencers""",Elmer Bernstein,0.248,0.736,-9.33,0.0845,0.306,0.00468,0.273,0.543,78.045
1960's,You Got Yours And I'll Get Mine,The Delfonics,0.572,0.339,-12.99,0.0252,0.781,0.0118,0.131,0.475,73.123
